the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.97570092396697 40.686818869974616),3,Brooklyn,302,35,57,25,8,1062,367,Plaza,backless 2,05/16/2018,650 Fulton Street,650 Fulton Street,Plaza,Fulton Street and Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.68681887,-73.975700924,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,437,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyter Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.03224254887026 40.614442763557655),3,Brooklyn,310,43,46,22,11,2259,1387,General,backless,11/27/2013,9733 4th Avenue,9733 4th Avenue,4th Avenue,Marine Avenue & 97th Street,Brooklyn,310,B63,Not Applicable,40.614451,-74.032244,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92930257749003 40.68192274729996),3,Brooklyn,303,36,56,25,8,3727,289,Senior Safety,backed 2,01/11/2018,373 Decatur Street,310 Malcolm X Blvd,Malcom X Blvd.,Malcom X Blvd. & Stuyvesant Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.681931,-73.929304,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93733557397749 40.69672474434423),3,Brooklyn,303,36,54,18,8,3466,1796,Bus Route,backless,10/29/2016,1080 Myrtle Avenue,1080 Myrtle Avenue,Myrtle Avenue,Lewis Avenue & Stuyvesant Avenue,Brooklyn,303,B54,Not Applicable,40.696733,-73.937337,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01585055280941 40.646463756902975),3,Brooklyn,307,38,51,20,7,3132,1993,General,backed,08/14/2015,5202 3rd Avenue,5202 3rd Avenue,3rd Avenue,52nd Street and 53rd Street,Brooklyn,307,Not Applicable,Not Applicable,40.646472,-74.015852,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.0346645441209 40.636279336688524),3,Brooklyn,310,43,64,22,11,4199,189,General,backless 2,06/06/2019,34 Mackay Place,7050 Narrows Avenue,Narrows Avenue,Mackay Place & 71st Street,Brooklyn,310,B64,Not Applicable,40.6362793367,-74.0346645441,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96207956826575 40.66265075192175),3,Brooklyn,309,40,43,21,9,3798,333,General,backed 2,01/16/2018,469 Flatbush Avenue,469 Flatbush Avenue,Flatbush Avenue,Empire Blvd & Lefferts Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.662659,-73.962081,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94949057265886 40.660896751738775),3,Brooklyn,309,40,43,20,9,1750,511,General,backed,04/08/2013,335 Maple Street,1087 Nostrand Avenue,Nostrand Avenue,Lincoln Road & Maple Street,Brooklyn,309,Not Applicable,Not Applicable,40.660905,-73.949492,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96642157219608 40.58058776828173),3,Brooklyn,313,48,46,23,8,3753,72,Senior Safety,backed 2,07/03/2017,359 Neptune Avenue,359 Neptune Avenue,Neptune Avenue,Ocean Pkwy & Brighton 3rd Street,Brooklyn,313,Not Applicable,Not Applicable,40.580596,-73.966423,AE,,1
POINT (-73.95395756900487 40.706890743349874),3,Brooklyn,301,33,50,26,7,4194,235,Other,backless 2,03/05/2019,402 Broadway,402 Broadway,Broadway,Hooper Street and Hewes Street,Brooklyn,301,Not Applicable,Not Applicable,40.706899,-73.953959,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98052356580729 40.613295761973696),3,Brooklyn,311,44,48,17,10,3060,2354,General,backed,02/13/2017,2225 65th Street,2225 65th Street,65th Street,Bay Parkway & 23rd Avenue,Brooklyn,311,Not Applicable,Not Applicable,40.613304,-73.980525,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94983157684443 40.591124765297344),3,Brooklyn,315,48,41,19,9,3914,265,Bus Route,backed 2,01/12/2018,2885 Ocean Avenue,2885 Ocean Avenue,Ocean Avenue,Avenue Y & Avenue X,Brooklyn,315,Not Applicable,Not Applicable,40.591133,-73.949833,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.92116858150474 40.66043375110766),3,Brooklyn,317,41,58,20,9,2963,755,Municipal Facilities,backless,01/14/2015,1123 Clarkson Avenue,1123 Clarkson Avenue,Clarkson Avenue,East 95th Street & East 96th Street,Brooklyn,317,B47,Not Applicable,40.660442,-73.92117,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94157557820674 40.62031975990713),3,Brooklyn,318,45,41,17,9,3582,49,Bus Route,backed 2,05/06/2017,3405 Kings Highway,3405 Kings Highway,Kings Highway,Avenue M & E. 34th Street,Brooklyn,999,B7,Not Applicable,40.620328,-73.941577,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95061355717674 40.66062842256255),3,Brooklyn,309,40,43,20,9,1749,41,General,backed,04/08/2013,1109-1111 Nostrand Avenue,1109-1111 Nostrand Avenue,Nostrand Avenue,Maple Street & Midwood Street,Brooklyn,309,Not Applicable,Not Applicable,40.6606284226,-73.9506135572,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93293858101342 40.61903075928499),3,Brooklyn,318,45,41,19,8,417,1974,Bus Route,backless,04/04/2013,2077 & 2081 Flatbush Avenue,2081 Flatbush Avenue,Flatbush Avenue,Avenue P & Troy Avenue,Brooklyn,318,B41,Not Applicable,40.619039,-73.93294,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97837456916977 40.57546676998102),3,Brooklyn,313,47,46,23,8,3457,2447,Bus Route,backless,12/16/2016,1015 Surf Avenue,1015 Surf Avenue,Surf Avenue,W 8th Street & W 12th Street,Brooklyn,313,B36,Not Applicable,40.575475,-73.978376,AE,,1
POINT (-73.9860355609276 40.66154675271248),3,Brooklyn,307,39,44,21,9,2267,578,General,backed,11/26/2013,497 7th Avenue,497 7th Avenue,Prospect Avenue,Prospect Avenue & Windsor Place,Brooklyn,307,B67,Not Applicable,40.661555,-73.986037,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0118925544443 40.6366737588945),3,Brooklyn,307,38,49,20,7,2203,583,General,backed,11/26/2013,6013 7th Avenue,6013 7th Avenue,7th Avenue,60th & 61st Streets,Brooklyn,307,Not Applicable,Not Applicable,40.636682,-74.011894,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95285157241692 40.65431675362944),3,Brooklyn,317,40,43,20,9,2449,1228,Health Care Facilities,backless,04/30/2014,703 Rogers Avenue,703 Rogers Avenue,Rogers Avenue,Lenox Road and Clarkson Avenue,Brooklyn,317,B49,Not Applicable,40.654325,-73.952853,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.88565359144286 40.68007874598258),3,Brooklyn,305,37,54,18,7,2767,2330,General,backed,10/08/2014,209 Cleveland Street,209 Cleveland Street,Cleveland Street,Fulton Street & Arlington Avenue,Brooklyn,305,Not Applicable,Not Applicable,40.680087,-73.885655,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.8694675980343 40.67575774584323),3,Brooklyn,305,42,54,19,8,2740,1442,Municipal Facilities,backed,10/08/2014,2781 Pitkin Avenue,2781 Pitkin Avenue,Pitkin Avenue,Crescent Street & Hemlock Street,Brooklyn,305,Not Applicable,Not Applicable,40.675766,-73.869469,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95842557034479 40.643899755065085),3,Brooklyn,314,40,42,21,9,3897,1784,Senior Safety,backed,08/17/2017,2108 Cortelyou Road,2108 Cortelyou Road,Cortelyou Road,E 21st Street & Flatbush Avenue,Brooklyn,314,Not Applicable,Not Applicable,40.643908,-73.958427,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.9785675641835 40.648392755430315),3,Brooklyn,307,39,44,21,9,910,546,General,backed,05/15/2013,3011 Fort Hamilton Parkway,3011 Fort Hamilton Parkway,Fort Hamilton Parkway,E 2nd & E 3rd Street,Brooklyn,307,Not Applicable,Not Applicable,40.648401,-73.978569,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00658555795651 40.60414276498899),3,Brooklyn,311,43,47,22,11,3401,1946,Bus Route,backless,11/03/2016,1769 Bath Avenue,1769 Bath Avenue,18th Avenue,18th Avenue & Bay 17th Street,Brooklyn,311,B8,Not Applicable,40.604151,-74.006587,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94713857546971 40.632347757299875),3,Brooklyn,314,45,42,21,9,2221,554,Bus Route,backless 2,10/31/2013,1577 Flatbush Avenue,1577 Flatbush Avenue,Flatbush Avenue,Nostrand Avenue & E 31st Street,Brooklyn,314,B103,Not Applicable,40.632356,-73.94714,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.0056805567664 40.632987758985806),3,Brooklyn,312,38,49,17,7,3787,92,Bus Route,backless 2,07/03/2017,6003 Fort Hamilton Pkwy,6003 Fort Hamilton Pkwy,Fort Hamilton Pkwy,60th Street & 61st Street,Brooklyn,312,B16,Not Applicable,40.632996,-74.005682,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.943055577833 40.607392762311775),3,Brooklyn,315,48,41,19,9,4169,462,Bus Route,backless,09/28/2018,2928 Avenue R,3157 Nostrand Avenue,Nostrand Avenue,Avenue R & Avenue S,Brooklyn,315,B44,Not Applicable,40.607401,-73.943057,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94962456970627 40.71760474059024),3,Brooklyn,301,34,50,18,12,2022,821,Plaza,backless,05/28/2013,64 Frost Street,64 Frost Street,Frost Street,Meeker Avenue and Frost Street,Brooklyn,301,Not Applicable,Not Applicable,40.717613,-73.949626,AE,,3
POINT (-73.91833458014894 40.70284174271119),3,Brooklyn,304,37,53,18,7,2392,1032,Senior Center,backed,03/06/2014,319 Stanhope Street,319 Stanhope Street,Stanhope Street,Irving Avenue & Wyckoff Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.70285,-73.918336,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9838205647161 40.610216762676274),3,Brooklyn,311,44,47,17,10,3792,438,Senior Safety,backed,02/13/2018,34 Avenue O,34 Avenue O,Avenue O,W 10th Street & W 9th Street,Brooklyn,311,Not Applicable,Not Applicable,40.610225,-73.983822,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94461157523905 40.651054753812936),3,Brooklyn,317,45,42,21,9,3232,2022,Municipal Facilities,backed,05/05/2016,3502 Church Avenue,3502 Church Avenue,Church Avenue,East 35th Street & Brooklyn Avenue,Brooklyn,317,Not Applicable,Not Applicable,40.651063,-73.944613,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93342557779533 40.668909749403355),3,Brooklyn,309,35,43,20,9,1547,402,General,backed,01/18/2013,1044 Eastern Parkway,,Eastern Parkway,Utica Avenue & Schenectady Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.668918,-73.933427,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00907855460417 40.63593275877495),3,Brooklyn,312,38,49,17,7,3785,60,Bus Route,backless 2,07/03/2017,5911 8th Avenue,5911 8th Avenue,8th Avenue,60th Street & 59th Street,Brooklyn,312,B70,Not Applicable,40.635941,-74.00908,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99676856080873 40.599076765248185),3,Brooklyn,311,47,47,23,11,4167,0,Bus Route,backless 2,09/21/2018,8747 Bay Parkway,8747 Bay Parkway,Bay Parkway,Bath Avenue & Benson Avenue,Brooklyn,311,B82,Not Applicable,40.599085,-73.99677,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.02689255046762 40.620713762180195),3,Brooklyn,310,43,46,22,11,1491,415,General,backed,01/04/2013,8714 Fifth Avenue,,5th Avenue,87th and 88th Streets,Brooklyn,310,Not Applicable,Not Applicable,40.620722,-74.026894,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92553357966682 40.663222750078255),3,Brooklyn,317,41,58,20,9,3726,66,Senior Safety,backed 2,05/20/2017,1033 Rutland Road,1033 Rutland Road,Rutland Road,E 94th Street & E 95th Street,Brooklyn,317,Not Applicable,Not Applicable,40.663231,-73.925535,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.92249758133421 40.667189749517476),3,Brooklyn,316,41,55,20,9,2959,1257,Municipal Facilities,backless,01/09/2015,1206 East New York Avenue,659 Ralph Avenue,Ralph Avenue,Sutter Avenue & East New York Avenue,Brooklyn,316,B15,Not Applicable,40.667198,-73.922499,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95894356723545 40.69902574475913),3,Brooklyn,301,33,50,26,7,3464,1708,Bus Route,backless,01/29/2016,12 Franklin Avenue,12 Franklin Avenue,Franklin Avenue,Wallabout Street & Flushing Avenue,Brooklyn,301,B48,Not Applicable,40.699034,-73.958945,AE,,2
POINT (-74.00112355489817 40.688309748269134),3,Brooklyn,306,39,52,26,7,3109,1931,General,backed,05/22/2015,100 Columbia Street,100 Columbia Street,Columbia Street,Kane Street and Degraw Street,Brooklyn,306,Not Applicable,Not Applicable,40.688318,-74.001125,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.9877875602048 40.65986975372977),3,Brooklyn,307,38,51,21,7,2852,1584,General,backed,12/29/2014,554 7th Avenue,554 7th Avenue,7th Avenue,18th Street & 19th Street,Brooklyn,306,B67,Not Applicable,40.659878,-73.987789,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,505,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyer Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93057657707826 40.69049574568063),3,Brooklyn,303,36,56,25,8,107,47,Bus Route,backless,05/04/2012,96 Malcolm X Boulevard,96 Malcolm X Boulevard,Malcolm X Boulevard,Greene and Lexington Avenues,Brooklyn,303,B46,Not Applicable,40.690504,-73.930578,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98965255808307 40.69231074685866),3,Brooklyn,302,33,52,26,7,1463,566,BID,backed 2,04/11/2013,250 Joralemon Street,250 Joralemon Street,Boerum Place,Court Street & Boerum Place,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.692319,-73.989654,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9588519744746 40.668201764252935),3,Brooklyn,309,35,57,20,9,2260,581,General,backed,11/26/2013,895 Franklin Avenue,895 Franklin Avenue,Franklin Avenue,Carroll Street & President Street,Brooklyn,309,Not Applicable,Not Applicable,40.6682017643,-73.9588519745,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96133445384713 40.707551658486224),3,Brooklyn,301,33,50,18,7,2920,8,Municipal Facilities,backless,01/07/2015,175 Division Street,175 Division Street,Division Street,Lee Avenue & Roebling Street,Brooklyn,301,B62,Not Applicable,40.7075516585,-73.9613344538,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97891256498362 40.63940975701711),3,Brooklyn,312,39,44,21,10,3996,2322,Bus Route,backless 2,05/11/2018,600 McDonald Avenue,600 McDonald Avuenue,McDonald Avuenue,Cortelyou Road & Avenue C,Brooklyn,312,B67,Not Applicable,40.639418,-73.978914,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87955859469616 40.66122374894104),3,Brooklyn,305,42,60,19,8,150,341,Bus Route,backless,04/03/2013,797 Stanley Avenue,797 Stanley Avenue,Ashford Street,Stanley Avenue and Linden Boulevard,Brooklyn,305,B6,Not Applicable,40.661232,-73.87956,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.92907457934305 40.65842175154025),3,Brooklyn,317,41,58,20,9,3708,105,Senior Safety,backed,06/29/2017,905 Winthrop Street,905 Winthrop Street,Winthrop Street,E 52nd Street & E 53rd Street,Brooklyn,317,Not Applicable,Not Applicable,40.65843,-73.929076,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90966958434575 40.68246074596613),3,Brooklyn,304,37,55,18,8,3066,1997,General,backed,07/14/2015,1773 Broadway,1773 Broadway,Broadway,Chauncey Street & Pilling Street,Brooklyn,304,Not Applicable,Not Applicable,40.682469,-73.909671,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97116356379965 40.694624745905045),3,Brooklyn,302,35,50,25,8,2717,1540,Municipal Facilities,backed,10/02/2014,100 Clermont Avenue,100 Clermont Avenue,Clermont Avenue,Park Avenue & Myrtle Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.694633,-73.971165,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97971350134435 40.573479093871974),3,Brooklyn,313,47,46,23,8,2174,688,Plaza,backed,07/26/2013,3098 West 12th Street,3098 West 12th Street,West 12th Street,Boardwalk and Bowery Street,Brooklyn,313,Not Applicable,Not Applicable,40.5734790939,-73.9797135013,AE,,1
POINT (-74.00316204786756 40.68291832656711),3,Brooklyn,306,39,52,26,7,4196,429,General,backed 2,06/06/2019,71 Carroll Street,71 Carroll Street,Carroll Street,Columbia Street & Hicks Street,Brooklyn,306,Not Applicable,Not Applicable,40.6829183266,-74.0031620479,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94250857516313 40.66589475080449),3,Brooklyn,309,35,43,20,9,1104,42,General,backed,07/27/2012,383 Kingston Avenue,383 Kingston Avenue,Crown Street,Crown and Carrol Streets,Brooklyn,309,Not Applicable,Not Applicable,40.665903,-73.94251,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94267358876122 40.66440704541517),3,Brooklyn,309,35,43,20,9,1561,582,General,backed,05/30/2013,416 Kingston Avenue,416 Kingston Avenue,Kingston Avenue,Empire Blvd & Montgomery Street,Brooklyn,309,Not Applicable,Not Applicable,40.6644070454,-73.9426735888,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0122875538757 40.64903375626776),3,Brooklyn,307,38,51,25,7,1487,414,General,backed,01/08/2013,309 47th Street,309 47th Street,47th Street,4th Avenue & 3rd Avenue,Brooklyn,307,Not Applicable,Not Applicable,40.649042,-74.012289,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98525656064302 40.676659750178686),3,Brooklyn,306,39,52,20,7,2677,1186,Municipal Facilities,backed,07/29/2014,512 Carroll Street,1 Whitwell Place,Whitwell Place,Carroll Street & 1st Street,Brooklyn,306,Not Applicable,Not Applicable,40.676668,-73.985258,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.88058059449209 40.66238074889439),3,Brooklyn,305,42,60,19,8,3596,2202,General,backless,05/20/2017,812 Ashford Street,812 Ashford Street,Ashford Street,Linden Blvd & Stanley Avenue,Brooklyn,305,B6,Not Applicable,40.662389,-73.880582,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9601585658152 40.71087274227418),3,Brooklyn,301,34,53,18,7,2401,1074,Senior Center,backed,03/06/2014,201 S 4th Street,201 S 4th Street,S 4th Street,Roebling Street & S 5th Street,Brooklyn,307,Not Applicable,Not Applicable,40.710881,-73.96016,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.8790935936381 40.67952274533973),3,Brooklyn,305,37,54,18,8,2903,1231,Municipal Facilities,backless,01/02/2015,3144 Atlantic Avenue,3144 Atlantic Avenue,Atlantic Avenue,Montauk Avenue & Milford Street,Brooklyn,305,Q24,Not Applicable,40.679531,-73.879095,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98441056105771 40.67145275104053),3,Brooklyn,306,39,52,20,7,1009,520,General,backless,01/16/2013,368 Fifth Avenue,368 Fifth Avenue,5th Avenue,5th and 6th Street,Brooklyn,306,B63,Fifth Avenue,40.671461,-73.984412,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95347757073993 40.66553775091275),3,Brooklyn,309,35,43,20,9,860,186,General,backed,09/13/2012,333 Montgomery Street,333 Montgomery Street,Montgomery Street,Rogers Avenue and Dearborn Court,Brooklyn,309,Not Applicable,Not Applicable,40.665546,-73.953479,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94463857176359 40.70551174300968),3,Brooklyn,301,34,53,18,7,2132,911,Community Health Centers,backed,09/12/2013,94-98 Manhattan Avenue,94-98 Manhattan Avenue,Manhattan Avenue,McKibbin and Boerum Streets,Brooklyn,301,Not Applicable,Not Applicable,40.70552,-73.94464,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97170456850812 40.608943763028876),3,Brooklyn,315,44,45,22,11,2803,1600,General,backed,01/05/2015,424 Avenue P,424 Avenue P,Avenue P,East 2nd Street & East 3rd Street,Brooklyn,315,Not Applicable,Not Applicable,40.608952,-73.971706,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97369356974008 40.590149766727656),3,Brooklyn,315,47,45,22,11,3434,2334,Bus Route,backless,12/16/2016,256 Avenue X,256 Avenue X,Avenue X,Shell Road & W 3rd Street,Brooklyn,315,B1,Not Applicable,40.590158,-73.973695,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-74.0019065610101 40.574716770657176),3,Brooklyn,313,47,46,23,8,1165,194,Senior Center,backed,09/17/2012,3602 Mermaid Avenue,3602 Mermaid Avenue,Mermaid Avenue,Surf and Mermaid Avenues,Brooklyn,313,Not Applicable,Not Applicable,40.574725,-74.001908,AE,,1
POINT (-73.97425661391273 40.579958483191916),3,Brooklyn,313,47,46,23,8,1166,259,Senior Center,backed,10/25/2012,595 Neptune Avenue,595 Neptune Avenue,Plaza,West 5th and 6th Streets,Brooklyn,313,Not Applicable,Not Applicable,40.5799584832,-73.9742566139,AE,,1
POINT (-73.99321256126818 40.61613276206411),3,Brooklyn,311,43,49,22,10,3399,2008,Bus Route,backless,10/29/2016,7010 18th Avenue,7010 18th Avenue,18th Avenue,70th Street & 71st Street,Brooklyn,311,B8,Not Applicable,40.616141,-73.993214,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92716858192297 40.62178275904933),3,Brooklyn,318,46,59,19,8,143,59,Bus Route,backless,05/04/2012,2057 Utica Avenue,2057 Utica Avenue,Utica Avenue,Avenue M and Avenue L,Brooklyn,318,B46,Not Applicable,40.621791,-73.92717,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.98466256530811 40.59639076596254),3,Brooklyn,311,47,47,22,10,3509,30,General,backed 2,02/13/2017,2619 86th Street,2619 86th Street,86th Street,Stillwell Avenue & W. 13th Street,Brooklyn,311,Not Applicable,Not Applicable,40.596399,-73.984664,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-74.03308654867985 40.61852176337998),3,Brooklyn,310,43,46,22,11,2936,1959,General,backed,01/05/2015,9302 Third Avenue,9302 Third Avenue,Third Avenue,93rd Street and 94th Street,Brooklyn,310,Not Applicable,Not Applicable,40.61853,-74.033088,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92885558113144 40.63736675561205),3,Brooklyn,317,45,41,21,9,2479,1196,Health Care Facilities,backless,05/29/2014,1440 Utica Avenue,1440 Utica Avenue,Utica Avenue,Farragut Road & Glenwood Road,Brooklyn,317,B46,Not Applicable,40.637375,-73.928857,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97882661169608 40.64293322942098),3,Brooklyn,312,39,44,21,10,1021,24,Plaza,backed,05/30/2012,114 Beverley Road,114 Beverley Road,Beverly Road,Church Ave and East 2nd Street,Brooklyn,312,Not Applicable,Not Applicable,40.6429332294,-73.9788266117,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98663855951675 40.689982747789706),3,Brooklyn,302,33,52,25,8,990,0,BID,backless,02/11/2013,179 Livingston Street,179 Livingston Street,Livingston Street,Gallatin Place and Hoyt Street,Brooklyn,302,B41,Court-Livingston-Schermerhorn,40.689991,-73.98664,X,AREA OF MINIMAL FLOOD HAZARD,
